Date,Open,High,Low,Close,Volume
2020-11-03,2284.77,2338.29,2282.18,2310.74,2879269
2020-11-04,2290.03,2388.17,2290.03,2327.89,4893928
2020-11-05,2355.84,2377.77,2340.05,2356.45,2816502
2020-11-06,2368.12,2380.63,2352.59,2375.54,3884421
2020-11-09,2396.29,2407.61,2364.7,2392.34,3646592
2020-11-10,2366.54,2380.54,2314.91,2324.78,4760020
2020-11-11,2340.88,2362.68,2319.34,2358.3,3242441
2020-11-12,2356.72,2380.41,2335.44,2343.6,2437505
2020-11-13,2330.17,2338.2,2312.85,2331.14,2548093
2020-11-14,2349.65,2359.35,2333.95,2342.98,298819
2020-11-17,2364.61,2364.61,2325.17,2339.21,2827273
2020-11-18,2334.78,2337.59,2287.44,2304.64,2893762
2020-11-19,2313.72,2348.07,2308.33,2313.64,4167501
2020-11-20,2329.52,2347.94,2305.43,2334.12,2711471
2020-11-23,2360.23,2395.32,2338.29,2390.28,3706418
2020-11-24,2399.18,2406.73,2373.39,2388.35,3120516
2020-11-25,2394.44,2397.91,2358.65,2370.14,3302249
2020-11-26,2356.72,2396.16,2351.45,2387.07,2341099
2020-11-27,2373.39,2384.53,2341.84,2351.14,6086808
2020-12-01,2350.57,2400.5,2302.71,2392.51,3605017
2020-12-02,2385.67,2416.99,2371.15,2412.48,2509032
2020-12-03,2433.84,2433.84,2369.7,2377.29,2852548
2020-12-04,2378.48,2403.09,2368.12,2393.17,2686527
2020-12-07,2382.16,2407.61,2374.4,2402.08,1996400
2020-12-08,2404.1,2461.61,2397.47,2454.37,4277818
2020-12-09,2469.9,2491.84,2450.73,2466.22,3659996
2020-12-10,2472.53,2480.69,2439.41,2442.97,2127801
2020-12-11,2450.34,2463.5,2425.64,2442.35,1795408
2020-12-14,2458.49,2460.25,2418.35,2454.72,2483658
2020-12-15,2444.46,2452.09,2417.26,2423.0,2365509
2020-12-16,2438.32,2474.11,2422.04,2469.2,2565149
2020-12-17,2466.39,2503.86,2461.13,2490.26,2863460
2020-12-18,2516.4,2542.73,2497.28,2510.26,6076692
2020-12-21,2510.26,2532.64,2443.58,2474.42,2705195
2020-12-22,2486.57,2530.14,2473.1,2520.35,2881737
2020-12-23,2523.47,2561.15,2514.17,2552.16,2790988
2020-12-24,2552.38,2563.21,2529.74,2552.69,1807144
2020-12-28,2553.26,2588.09,2546.24,2570.28,2108994
2020-12-29,2562.03,2590.11,2562.03,2571.24,1994151
2020-12-30,2574.66,2586.33,2546.24,2552.64,2637968
2020-12-31,2544.48,2548.87,2496.22,2511.8,4040956
2021-01-01,2526.93,2579.58,2526.06,2569.27,2681440
2021-01-04,2588.35,2676.75,2580.41,2666.84,5113293
2021-01-05,2666.97,2732.47,2666.97,2713.82,5801309
2021-01-06,2719.96,2731.81,2664.86,2677.41,3726716
2021-01-07,2698.03,2703.16,2632.44,2661.0,3717827
2021-01-08,2711.19,2744.53,2684.87,2738.3,5879039
2021-01-11,2834.03,2834.03,2760.81,2787.04,9508039
2021-01-12,2787.04,2816.48,2763.83,2785.64,3611458
2021-01-13,2785.77,2787.52,2742.99,2771.69,3572801
2021-01-14,2773.49,2871.5,2743.07,2857.61,6931542
2021-01-15,2843.81,2878.1,2821.84,2842.36,4131692
2021-01-18,2857.0,2862.93,2801.97,2832.17,4160906
2021-01-19,2842.06,2882.49,2841.18,2866.41,2975735
2021-01-20,2874.58,2925.52,2872.03,2908.69,3453446
2021-01-21,2905.35,2909.0,2867.64,2877.97,2778546
2021-01-22,2849.88,2922.93,2849.88,2903.68,3052459
2021-01-25,2908.82,2935.94,2882.19,2893.31,2272887
2021-01-27,2900.95,2906.62,2836.78,2866.71,2786662
2021-01-28,2839.42,2878.98,2798.81,2810.01,3083938
2021-01-29,2821.88,2827.86,2725.14,2735.12,5445659
2021-02-01,2725.14,2782.28,2676.0,2759.73,3985846
2021-02-02,2790.19,2834.14,2769.09,2816.08,2881837
2021-02-03,2824.47,2844.69,2780.21,2813.09,2505866
2021-02-04,2827.16,2846.32,2791.95,2802.89,2057261
2021-02-05,2812.12,2818.19,2750.63,2776.08,2366135
2021-02-08,2803.82,2835.9,2773.62,2825.44,2526592
2021-02-09,2808.65,2853.31,2781.4,2792.74,2658751
2021-02-10,2799.86,2830.1,2775.51,2824.74,2127983
2021-02-11,2826.23,2830.01,2799.9,2818.32,1165882
2021-02-12,2799.16,2853.04,2797.22,2804.96,2777404
2021-02-15,2820.96,2820.96,2752.87,2760.17,2630853
2021-02-16,2769.09,2784.61,2725.14,2732.87,3435770
2021-02-17,2729.62,2754.02,2677.27,2701.49,3678426
2021-02-18,2694.37,2723.29,2664.48,2687.65,4189909
2021-02-19,2688.22,2713.84,2651.43,2700.39,3725028
2021-02-22,2721.62,2721.62,2587.26,2600.71,5366696
2021-02-23,2610.86,2661.85,2609.1,2619.83,3832829
2021-02-24,2612.62,2640.18,2567.92,2591.61,3774549
2021-02-25,2614.38,2663.52,2609.5,2633.1,4224073
2021-02-26,2602.07,2612.92,2531.74,2544.31,5553153
2021-03-01,2572.18,2606.46,2550.91,2570.6,3265871
2021-03-02,2602.07,2659.21,2591.52,2642.81,3306469
2021-03-03,2668.0,2693.49,2634.51,2689.18,3509857
2021-03-04,2657.45,2708.83,2651.34,2680.92,3916760
2021-03-05,2651.38,2692.79,2634.24,2644.31,3203686
2021-03-08,2651.3,2666.24,2633.71,2643.34,2003125
2021-03-09,2643.34,2696.04,2630.29,2682.02,1942397
2021-03-10,2703.16,2719.16,2689.98,2699.6,3053778
2021-03-12,2703.16,2740.08,2673.58,2688.17,2938317
2021-03-15,2673.27,2724.26,2673.27,2695.38,3097083
2021-03-16,2689.98,2761.18,2689.98,2733.97,4894756
2021-03-17,2729.53,2773.49,2712.22,2736.52,3838390
2021-03-18,2747.95,2765.97,2625.85,2669.32,3656306
2021-03-19,2663.6,2724.26,2641.63,2681.36,5776626
2021-03-22,2680.04,2759.82,2653.63,2751.2,2821646
2021-03-23,2760.3,2785.79,2745.23,2762.59,3305973
2021-03-24,2734.98,2771.11,2734.94,2743.69,2207104
2021-03-25,2735.86,2752.26,2681.18,2694.24,3179786
2021-03-26,2716.92,2740.96,2675.08,2695.95,3697370
2021-03-30,2710.19,2802.89,2690.77,2776.61,4694008
2021-03-31,2773.49,2817.44,2753.27,2793.57,3530069
2021-04-01,2805.22,2826.23,2764.7,2782.28,4285076
2021-04-05,2787.55,2868.43,2769.97,2847.24,5317862
2021-04-06,2878.98,2878.98,2839.42,2869.92,2291562
2021-04-07,2864.91,2881.22,2843.64,2875.81,2491268
2021-04-08,2874.58,2931.72,2871.11,2916.21,2578118
2021-04-09,2948.42,2948.73,2907.99,2920.51,2911129
2021-04-12,2920.51,2934.45,2824.65,2853.97,3791828
2021-04-13,2825.35,2825.35,2701.45,2728.7,8654596
2021-04-15,2778.15,2845.79,2714.11,2829.7,6062760
2021-04-16,2838.54,2854.36,2797.75,2808.78,3224657
2021-04-19,2785.79,2803.38,2755.99,2779.47,2679106
2021-04-20,2835.02,2835.33,2748.3,2764.3,3141893
2021-04-22,2767.33,2767.33,2729.75,2741.67,1988980
2021-04-23,2729.53,2741.84,2717.27,2733.49,1615309
2021-04-26,2726.94,2771.73,2714.63,2725.84,2490260
2021-04-27,2730.41,2756.87,2727.78,2753.27,1471417
2021-04-28,2769.05,2769.97,2735.69,2746.32,1639037
2021-04-29,2765.22,2775.55,2729.97,2738.54,1621395
2021-04-30,2724.26,2753.31,2654.81,2668.57,3072305
2021-05-03,2659.12,2685.58,2640.75,2669.76,1545831
2021-05-04,2692.44,2716.35,2668.0,2680.97,1990777
2021-05-05,2698.77,2724.61,2683.29,2721.36,1939289
2021-05-06,2729.97,2755.03,2702.28,2735.2,1791671
2021-05-07,2754.15,2777.75,2735.51,2754.06,1912540
2021-05-10,2765.53,2781.58,2747.12,2765.14,2137153
2021-05-11,2747.12,2749.84,2717.36,2745.01,2415625
2021-05-12,2742.72,2742.72,2699.29,2714.24,1978558
2021-05-14,2723.82,2723.82,2672.39,2682.5,2043935
2021-05-17,2685.58,2703.34,2668.88,2698.55,2890462
2021-05-18,2725.14,2746.24,2705.8,2715.29,2098538
2021-05-19,2711.07,2740.96,2696.22,2709.32,1986041
2021-05-20,2696.22,2715.29,2683.03,2689.98,2329027
2021-05-21,2690.85,2714.77,2685.67,2708.0,1685566
2021-05-24,2708.88,2729.53,2700.52,2708.88,1652260
2021-05-25,2731.4,2763.42,2722.66,2750.84,1841613
2021-05-26,2756.14,2795.89,2741.83,2790.15,1923753
2021-05-27,2793.19,2842.49,2793.06,2809.14,5959785
2021-05-28,2817.53,2825.04,2769.96,2776.98,1763701
2021-05-31,2782.64,2800.61,2763.73,2790.72,1652799
2021-06-01,2799.07,2800.26,2766.74,2785.29,1377441
2021-06-02,2783.39,2790.99,2751.72,2764.48,2240078
2021-06-03,2786.66,2786.66,2758.48,2774.91,1281706
2021-06-04,2763.2,2788.69,2760.55,2777.12,1836060
2021-06-07,2778.22,2818.37,2768.15,2811.97,2559821
2021-06-08,2825.04,2854.19,2815.5,2826.94,2574057
2021-06-09,2828.57,2844.47,2814.62,2827.03,1710925
2021-06-10,2835.64,2848.01,2820.62,2841.65,1874324
2021-06-11,2837.01,2923.09,2836.52,2892.0,3452954
2021-06-14,2896.59,2922.83,2888.95,2894.25,1847360
2021-06-15,2913.38,2913.38,2872.34,2882.24,1304985
2021-06-16,2881.66,2910.46,2873.63,2892.49,1635552
2021-06-17,2884.67,2946.99,2879.81,2930.82,2273413
2021-06-18,2960.11,2966.38,2893.06,2912.76,3380431
2021-06-21,2884.23,2902.78,2872.48,2891.38,1130569
2021-06-22,2918.68,2939.04,2901.89,2916.2,1708688
2021-06-23,2940.76,2940.76,2876.63,2881.05,1467104
2021-06-24,2901.01,2988.46,2896.15,2980.16,4155204
2021-06-25,2981.62,3003.17,2959.31,2986.52,2722861
2021-06-28,2995.97,2995.97,2944.3,2947.61,1355238
2021-06-29,2952.25,2973.71,2938.55,2951.23,1497322
2021-06-30,2955.78,2987.58,2949.15,2955.56,1693146
2021-07-01,2966.38,2969.91,2943.72,2951.8,990310
2021-07-02,2942.53,2950.21,2910.9,2937.63,1682274
2021-07-05,2952.25,2980.51,2916.91,2933.7,1972858
2021-07-06,2926.63,2939.88,2876.36,2881.84,2159420
2021-07-07,2893.06,2899.86,2863.56,2893.02,2640710
2021-07-08,2913.38,2913.38,2854.99,2878.48,2485811
2021-07-09,2870.98,2899.24,2827.69,2834.01,6365067
2021-07-12,2857.72,2858.61,2816.52,2820.71,1892226
2021-07-13,2839.17,2839.17,2804.72,2815.81,1809339
2021-07-14,2815.32,2846.24,2813.56,2839.66,2044279
2021-07-15,2857.41,2861.17,2827.66,2835.59,2232968
2021-07-16,2844.48,2850.55,2825.89,2828.37,1256526
2021-07-19,2815.27,2832.8,2811.73,2819.34,1597058
2021-07-20,2819.34,2846.25,2794.15,2838.11,1811945
2021-07-22,2824.12,2855.06,2824.12,2847.45,2859334
2021-07-23,2859.53,2869.76,2838.86,2844.35,1776193
2021-07-26,2832.98,2854.44,2824.88,2830.81,1259611
2021-07-27,2832.98,2841.83,2798.58,2817.88,1121367
2021-07-28,2822.35,2836.92,2773.13,2831.03,1660654
2021-07-29,2833.2,2855.51,2824.39,2829.26,1731997
2021-07-30,2849.8,2853.78,2799.64,2804.16,2999943
2021-08-02,2815.27,2855.02,2803.76,2850.15,2608669
2021-08-03,2858.65,2912.65,2849.75,2908.14,3804735
2021-08-04,2921.51,2926.11,2887.16,2898.44,2929598
2021-08-05,2899.37,2934.79,2888.31,2907.3,2534521
2021-08-06,2897.2,2942.75,2890.52,2930.18,2292362
2021-08-09,2942.67,2954.26,2930.36,2941.6,1510489
2021-08-10,2935.32,2965.68,2935.32,2951.52,2040777
2021-08-11,2965.77,2974.62,2945.5,2960.64,1929707
2021-08-12,2944.52,2981.71,2944.52,2967.32,1310205
2021-08-13,2975.29,3080.86,2972.41,3066.16,4363584
2021-08-16,3063.15,3093.56,3042.35,3074.62,2083489
2021-08-17,3082.72,3152.39,3065.81,3145.53,4336019
2021-08-18,3163.95,3182.67,3130.97,3152.17,2631309
2021-08-20,3103.88,3164.96,3098.57,3151.24,2836148
2021-08-23,3169.39,3251.72,3153.37,3220.21,3744176
2021-08-24,3237.56,3246.72,3182.14,3198.78,2511141
2021-08-25,3195.95,3273.64,3193.34,3239.33,2123263
2021-08-26,3240.22,3264.65,3229.5,3250.71,1902533
2021-08-27,3245.53,3301.74,3232.34,3293.47,3944728
2021-08-30,3288.91,3311.35,3264.65,3276.78,2033114
2021-08-31,3283.95,3367.79,3278.68,3352.16,3207480
2021-09-01,3360.62,3378.94,3281.82,3288.86,2643336
2021-09-02,3305.73,3416.52,3295.1,3396.69,3403717
2021-09-03,3386.29,3414.53,3368.19,3401.39,1746812
2021-09-06,3408.16,3432.86,3376.55,3410.19,1723693
2021-09-07,3420.82,3426.09,3371.46,3378.23,1585039
2021-09-08,3373.01,3377.44,3325.2,3341.27,4147175
2021-09-09,3355.04,3371.86,3333.17,3356.54,1441148
2021-09-13,3334.94,3410.55,3334.94,3404.31,1691473
2021-09-14,3408.38,3449.59,3386.29,3440.21,1991188
2021-09-15,3436.84,3523.51,3422.59,3500.98,2461369
2021-09-16,3479.25,3525.06,3445.7,3455.61,2946666
2021-09-17,3470.4,3492.53,3368.59,3388.81,6477148
2021-09-20,3372.13,3427.02,3371.11,3384.96,2002008
2021-09-21,3415.51,3427.5,3383.33,3419.89,1568129
2021-09-22,3419.49,3449.9,3410.59,3419.18,1744067
2021-09-23,3426.13,3434.1,3395.14,3425.47,2003869
2021-09-24,3443.84,3492.0,3412.85,3427.28,2320754
2021-09-27,3452.69,3456.23,3366.73,3396.87,1673362
2021-09-28,3408.42,3408.42,3321.0,3345.7,2253075
2021-09-29,3328.57,3369.47,3295.24,3356.99,2489161
2021-09-30,3368.58,3368.58,3319.98,3342.51,2252412
2021-10-01,3348.0,3373.01,3297.76,3302.36,1578374
2021-10-04,3297.58,3349.68,3282.22,3340.52,1356860
2021-10-05,3323.43,3399.57,3312.46,3393.64,1877966
2021-10-06,3396.03,3415.02,3359.73,3373.81,1678154
2021-10-07,3390.72,3451.8,3381.91,3446.4,1647233
2021-10-08,3474.82,3532.28,3452.69,3484.25,2934339
2021-10-11,3324.32,3326.53,3240.22,3262.88,11845402
2021-10-12,3280.94,3281.82,3214.19,3233.89,5752877
2021-10-13,3231.36,3253.89,3226.94,3235.97,3545655
2021-10-14,3215.39,3255.3,3200.49,3203.37,6442299
2021-10-18,3196.27,3239.96,3194.5,3235.04,3590107
2021-10-19,3254.42,3273.13,3215.57,3223.5,3135441
2021-10-20,3203.86,3219.82,3173.97,3201.06,2933693
2021-10-21,3196.85,3199.82,3114.49,3133.34,4871211
2021-10-22,3157.73,3159.15,3091.21,3103.49,2691670
2021-10-25,3107.17,3117.42,3060.16,3098.26,2595594
2021-10-26,3099.63,3130.24,3082.34,3089.08,3878763
2021-10-27,3089.43,3114.49,3089.43,3095.42,2510813
2021-10-28,3120.48,3120.48,3029.12,3035.02,2424942
2021-10-29,3015.86,3069.92,3003.35,3013.82,3960501
2021-11-01,3049.47,3092.98,3027.3,3083.58,2020718
2021-11-02,3099.19,3116.58,3077.68,3090.5,3087414
2021-11-03,3108.24,3122.16,3074.4,3097.64,1537639
2021-11-04,3116.0,3116.27,3108.95,3112.19,328991
2021-11-08,3147.09,3147.09,3087.84,3106.95,2526082
2021-11-09,3111.61,3135.56,3100.96,3109.57,1782692
2021-11-10,3102.74,3121.99,3086.95,3090.59,1516489
2021-11-11,3086.77,3113.43,3047.74,3094.05,1284514
2021-11-12,3109.83,3134.8,3091.83,3127.62,1747259
2021-11-15,3129.35,3166.25,3129.35,3151.79,1809157
2021-11-16,3165.72,3171.53,3141.77,3154.54,2013204
2021-11-17,3149.39,3160.26,3110.19,3123.94,1632914
2021-11-18,3117.95,3123.01,3061.58,3082.96,2136598
2021-11-22,3085.35,3118.66,3051.56,3067.61,3167936
2021-11-23,3055.73,3087.62,3022.73,3072.8,2153461
2021-11-24,3079.85,3098.35,3037.1,3054.22,2161746
2021-11-25,3054.75,3071.69,3046.01,3056.53,1849619
2021-11-26,3037.99,3095.64,3026.37,3057.37,1941251
2021-11-29,3057.63,3130.55,3021.53,3106.29,2981745
2021-11-30,3096.53,3161.06,3096.53,3130.37,5588446
2021-12-01,3135.56,3184.34,3135.56,3173.52,2102118
2021-12-02,3183.63,3235.79,3170.24,3231.27,3152938
2021-12-03,3234.41,3251.71,3220.58,3229.09,2486263
2021-12-06,3229.09,3244.66,3124.03,3136.8,1849642
2021-12-07,3159.95,3191.44,3126.07,3179.46,1484458
2021-12-08,3194.1,3234.41,3194.1,3217.07,1428660
2021-12-09,3202.08,3224.04,3163.05,3194.76,1567957
2021-12-10,3179.91,3230.47,3171.13,3225.85,1510718
2021-12-13,3237.56,3248.21,3194.72,3201.77,1883864
2021-12-14,3197.65,3224.26,3172.55,3214.32,1747007
2021-12-15,3210.95,3213.61,3156.09,3166.91,1603233
2021-12-16,3177.25,3200.71,3166.6,3176.89,2072320
2021-12-17,3195.43,3238.76,3169.89,3179.33,4333992
2021-12-20,3183.46,3198.53,3113.52,3154.98,2312310
2021-12-21,3177.82,3229.76,3163.41,3200.58,2340989
2021-12-22,3214.5,3225.85,3198.76,3220.49,1224328
2021-12-23,3235.79,3255.75,3219.82,3248.83,1792861
2021-12-24,3268.61,3286.35,3232.95,3256.1,2209923
2021-12-27,3256.19,3281.91,3240.31,3278.45,1534135
2021-12-28,3290.78,3304.09,3276.46,3287.72,1456218
2021-12-29,3275.04,3299.61,3268.61,3277.21,1456923
2021-12-30,3265.37,3317.39,3264.17,3311.85,1966475
2021-12-31,3319.88,3335.13,3309.68,3315.93,1207141
2022-01-03,3326.26,3397.22,3321.83,3386.36,2346158
2022-01-04,3398.2,3449.69,3380.99,3445.79,2488606
2022-01-05,3428.27,3432.7,3381.61,3424.68,1733031
2022-01-06,3381.26,3401.66,3345.78,3377.22,1810293
2022-01-07,3388.35,3428.18,3367.42,3418.07,2460591
2022-01-10,3528.5,3528.5,3424.72,3441.44,3937092
2022-01-11,3420.29,3481.49,3420.29,3473.42,1906106
2022-01-12,3481.49,3485.04,3403.03,3423.74,3203744
2022-01-13,3475.28,3479.71,3421.17,3457.45,6684507
2022-01-14,3439.67,3527.61,3423.88,3519.76,3348123
2022-01-17,3541.54,3586.16,3514.57,3565.0,3442604
2022-01-18,3578.13,3585.0,3530.27,3539.68,2389041
2022-01-19,3564.91,3564.91,3474.72,3478.41,3102539
2022-01-20,3474.28,3483.16,3386.31,3400.13,6176776
2022-01-21,3382.76,3422.34,3350.86,3406.3,3112358
2022-01-24,3412.08,3420.65,3323.31,3351.08,3258414
2022-01-25,3349.43,3384.89,3307.41,3349.79,3330501
2022-01-27,3315.23,3317.36,3221.13,3242.59,5718297
2022-01-28,3239.7,3314.16,3239.7,3278.84,3143862
2022-01-31,3331.22,3339.22,3306.69,3319.89,2739393
2022-02-01,3349.88,3383.65,3320.02,3377.11,2105169
2022-02-02,3401.33,3433.4,3377.11,3426.47,1984212
2022-02-03,3421.85,3449.84,3390.8,3398.4,1960538
2022-02-04,3390.13,3398.48,3348.99,3389.78,2307366
2022-02-07,3368.54,3404.79,3337.57,3357.88,1919149
2022-02-08,3369.03,3376.27,3306.34,3326.29,2946443
2022-02-09,3332.11,3356.94,3328.64,3341.48,1638721
2022-02-10,3367.47,3367.47,3339.22,3350.19,2112459
2022-02-11,3334.33,3334.33,3278.79,3283.19,3851488
2022-02-14,3309.01,3370.54,3296.57,3317.67,5951745
2022-02-15,3364.1,3407.64,3330.33,3392.35,3931683
2022-02-16,3415.63,3424.61,3381.87,3388.18,3256906
2022-02-17,3398.75,3407.64,3357.88,3362.5,3134372
2022-02-18,3348.99,3390.71,3338.86,3371.12,3688883
2022-02-21,3385.42,3401.24,3292.61,3304.92,7465922
2022-02-22,3243.25,3259.16,3172.17,3186.74,5408531
2022-02-23,3208.6,3219.17,3159.42,3166.66,2426203
2022-02-24,3086.86,3095.62,3013.2,3022.58,5039136
2022-02-25,3081.53,3136.62,3076.2,3128.41,2549723
2022-02-28,3101.08,3166.61,3070.78,3158.13,3288942
2022-03-02,3156.62,3173.9,3115.3,3150.97,2761341
2022-03-03,3165.81,3179.81,3136.71,3149.42,1928039
2022-03-04,3111.3,3164.35,3098.46,3131.6,2370257
2022-03-07,3065.54,3152.62,3049.15,3096.55,3054130
2022-03-08,3074.43,3206.82,3074.43,3198.78,3300992
2022-03-09,3203.27,3246.81,3196.2,3227.79,2719654
2022-03-10,3273.46,3273.46,3212.15,3217.44,2005441
2022-03-11,3201.71,3234.23,3192.47,3198.07,1623423
2022-03-14,3181.05,3241.79,3181.05,3237.03,1765688
2022-03-15,3251.25,3251.25,3185.85,3193.4,3651133
2022-03-16,3234.81,3259.25,3213.26,3248.49,3090475
2022-03-17,3284.66,3296.57,3252.4,3263.47,3600452
2022-03-21,3284.13,3300.08,3212.15,3222.55,2413831
2022-03-22,3234.37,3297.45,3221.04,3288.52,2907611
2022-03-23,3294.79,3314.16,3278.79,3298.7,1596195
2022-03-24,3287.68,3339.39,3283.24,3331.98,1879046
2022-03-25,3340.9,3358.32,3262.8,3294.3,1690133
2022-03-28,3283.24,3299.23,3253.2,3294.52,1760990
2022-03-29,3283.01,3307.23,3279.68,3292.43,2689063
2022-03-30,3321.45,3321.45,3293.19,3315.71,1583455
2022-03-31,3323.22,3336.24,3305.63,3323.18,2168110
2022-04-01,3330.33,3343.66,3312.6,3339.88,1387014
2022-04-04,3342.77,3358.77,3320.65,3350.19,1472994
2022-04-05,3351.66,3408.17,3351.66,3389.69,2314947
2022-04-06,3384.8,3384.8,3315.36,3336.86,2051729
2022-04-07,3328.11,3328.11,3269.02,3273.6,2494829
2022-04-08,3278.79,3292.12,3236.59,3274.93,2296773
2022-04-11,3278.79,3298.65,3248.67,3284.48,2291660
2022-04-12,3272.57,3322.33,3241.79,3279.77,4483476
2022-04-13,3293.9,3296.43,3248.18,3253.87,1621672
2022-04-18,3207.71,3207.71,3129.96,3134.89,3820792
2022-04-19,3154.4,3166.44,3055.9,3085.0,3170014
2022-04-20,3109.97,3171.41,3092.2,3160.44,2640370
2022-04-21,3181.05,3237.92,3169.86,3224.28,2280996
2022-04-22,3182.03,3213.93,3173.5,3209.98,1581465
2022-04-25,3161.5,3184.61,3139.38,3152.8,1960694
2022-04-26,3176.74,3188.07,3126.09,3151.11,1943469
2022-04-27,3150.84,3170.79,3115.57,3164.35,1727648
2022-04-28,3188.16,3202.73,3143.78,3184.87,1703660
2022-04-29,3196.16,3219.48,3142.71,3151.46,2051115
2022-05-02,3127.65,3152.57,3103.53,3147.64,1324161
2022-05-04,3144.18,3150.35,3079.13,3091.97,2305825
2022-05-05,3120.72,3139.29,3096.95,3121.87,1612262
2022-05-06,3073.54,3087.31,3042.88,3050.08,2010812
2022-05-09,3019.33,3070.87,2973.88,3061.19,2481830
2022-05-10,3051.32,3078.69,3040.66,3055.54,1622685
2022-05-11,3052.21,3064.16,3005.25,3031.77,1841769
2022-05-12,3001.56,3065.27,2976.77,3028.8,2807195
2022-05-13,3052.21,3056.57,3005.25,3034.35,2187823
2022-05-16,3034.44,3047.77,2991.43,3000.5,1195813
2022-05-17,2994.45,3080.64,2977.04,3066.96,1754076
2022-05-18,3078.87,3105.53,3059.36,3064.47,1866781
2022-05-19,3018.45,3025.55,2870.06,2898.45,4642963
2022-05-20,2941.14,2944.61,2905.64,2926.04,3065125
2022-05-23,2936.52,2966.82,2902.93,2951.58,2293690
2022-05-24,2945.72,2954.34,2910.57,2921.59,1711510
2022-05-25,2945.61,2945.61,2821.45,2833.61,3548046
2022-05-26,2854.5,2899.68,2845.15,2886.66,2813186
2022-05-27,2910.14,2933.13,2888.67,2917.39,3103153
2022-05-30,2949.32,3029.47,2939.8,3019.32,2094624
2022-05-31,3000.45,3026.61,2974.37,3009.57,4840965
2022-06-01,3030.73,3030.73,2987.83,3001.39,1493835
2022-06-02,3001.21,3070.09,2993.42,3062.04,2657939
2022-06-03,3094.6,3110.61,3069.37,3077.38,1913622
2022-06-06,3057.56,3088.87,3021.02,3069.15,1084210
2022-06-07,3042.4,3058.32,3002.1,3008.09,2308256
2022-06-08,3023.7,3053.94,2993.6,3045.17,2185707
2022-06-09,3028.04,3074.56,2999.51,3065.7,1279197
2022-06-10,3025.36,3035.2,2998.52,3005.59,1527582
2022-06-13,2943.06,2945.74,2855.8,2880.09,3030921
2022-06-14,2853.61,2897.35,2839.92,2871.99,2611493
2022-06-15,2879.1,2892.97,2863.45,2868.19,1404536
2022-06-16,2898.33,2902.67,2802.66,2810.67,2032028
2022-06-17,2765.94,2789.87,2704.98,2763.17,5240434
2022-06-20,2767.73,2807.76,2745.37,2784.19,1502769
2022-06-21,2799.93,2896.32,2795.82,2873.24,2964461
2022-06-22,2862.46,2907.77,2847.34,2883.08,3336315
2022-06-23,2883.08,2968.11,2883.08,2959.88,3692578
2022-06-24,2986.89,2992.26,2931.88,2945.83,2132118
2022-06-27,2996.73,3008.27,2957.82,2965.16,2037686
2022-06-28,2958.27,2978.84,2927.5,2968.24,1400046
2022-06-29,2926.07,2981.53,2926.07,2943.51,2133994
2022-06-30,2926.96,2961.76,2911.75,2922.58,2719603
2022-07-01,2916.22,2981.53,2909.11,2965.51,1502879
2022-07-04,2962.74,2968.06,2884.96,2893.91,2622535
2022-07-05,2911.75,2926.96,2868.77,2877.13,2170627
2022-07-06,2879.1,2923.83,2864.56,2916.9,2182144
2022-07-07,2926.07,2969.36,2920.74,2941.14,1989921
2022-07-08,2952.01,2956.48,2907.28,2921.1,2136916
2022-07-11,2868.05,2884.92,2778.46,2785.44,6974600
2022-07-12,2786.43,2805.48,2755.43,2759.41,3734815
2022-07-13,2776.68,2782.04,2714.95,2718.31,3863530
2022-07-14,2740.95,2741.85,2661.13,2689.61,4764908
2022-07-15,2707.36,2716.65,2648.57,2685.88,4574806
2022-07-18,2711.36,2759.74,2703.55,2747.68,3202795
2022-07-19,2717.68,2761.54,2717.68,2757.32,1865074
2022-07-20,2787.41,2844.95,2778.67,2838.54,3402251
2022-07-21,2840.51,2855.76,2819.93,2849.75,2420640
2022-07-22,2856.65,2867.42,2819.43,2844.1,2075886
2022-07-25,2838.72,2857.96,2824.46,2840.29,1797504
2022-07-26,2838.45,2842.21,2777.28,2794.68,2639367
2022-07-27,2793.87,2864.82,2789.39,2860.11,1389808
2022-07-28,2884.46,2927.51,2871.59,2924.37,2106333
2022-07-29,2950.83,2975.32,2937.38,2961.5,2430257
2022-08-01,2984.02,2984.02,2933.79,2958.72,1306913
2022-08-02,2950.83,2971.37,2934.37,2952.44,1269114
2022-08-03,2941.86,3003.75,2939.22,2995.23,2895824
2022-08-04,3004.64,3038.64,2966.39,3009.08,2150567
2022-08-05,3014.69,3028.86,3009.13,3018.14,1106933
2022-08-08,3018.1,3030.57,2992.09,3026.57,1068836
2022-08-10,3036.04,3036.04,2991.19,3008.46,1878359
2022-08-11,3049.49,3075.23,3027.11,3069.67,1449248
2022-08-12,3066.53,3066.53,3032.67,3050.88,1472354
2022-08-16,3059.36,3062.81,3038.28,3042.94,839942
2022-08-17,3036.13,3065.59,3023.57,3050.48,1622326
2022-08-18,3040.52,3042.31,3015.41,3032.67,1430659
2022-08-19,3037.83,3068.77,3023.7,3036.71,1398410
2022-08-22,3018.1,3035.23,3002.31,3008.73,1536532
2022-08-23,2977.69,2997.38,2932.89,2945.99,1849256
2022-08-24,2952.62,2966.97,2915.13,2919.75,1691923
2022-08-25,2938.27,2940.2,2883.34,2886.43,1946930
2022-08-26,2900.87,2921.23,2885.18,2890.02,1457962
